GridID,TimeInterval,smsin,smsout,callin,callout,internet
100,1383314400000,0.0407742548283371,,,,
1005,1383308400000,,,,0.0003499094530288,
1005,1383309000000,,,,0.0003499094530288,
1005,1383310800000,,,,0.0003499094530288,
1005,1383311400000,,,,0.0003499094530288,
1005,1383322800000,0.0003499094530288,,,0.0003499094530288,
1006,1383308400000,,,,0.000969810208486,
1006,1383309000000,,,,0.000969810208486,
1006,1383310800000,,,,0.000969810208486,
1006,1383311400000,,,,0.000969810208486,
1006,1383322800000,0.000969810208486,,,0.000969810208486,
1007,1383323400000,,,,0.003236496088091,
1008,1383283800000,,,,0.1653469817980351,
1008,1383311400000,,,,0.055115660599345,
1008,1383323400000,,,,0.0002425655445186,
1018,1383308400000,,,,0.0074147021608114,
1018,1383309000000,,,,0.0074147021608114,
1018,1383310800000,,,,0.0074147021608114,
1018,1383311400000,,,,0.0074147021608114,
1018,1383322800000,0.0074147021608114,,,0.0074147021608114,
1019,1383308400000,,,,0.0145763036584291,
1019,1383309000000,,,,0.0145763036584291,
1019,1383310800000,,,,0.0145763036584291,
1019,1383311400000,,,,0.0145763036584291,
1019,1383322800000,0.0145763036584291,,,0.0145763036584291,
