GridID,TimeInterval,smsin,smsout,callin,callout,internet
1,1383292200000,,,,0.0261374242642866,
1,1383301200000,,,,0.0261374242642866,
1,1383305400000,,,,0.0261374242642866,
1,1383306000000,,,0.0261374242642866,,
1,1383322800000,,,,0.0261374242642866,
1,1383329400000,,,0.0261374242642866,,
1,1383333000000,,,,0.0261374242642866,
10,1383292200000,,,,0.0286530890659561,
10,1383301200000,,,,0.0286530890659561,
10,1383305400000,,,,0.0286530890659561,
10,1383306000000,,,0.0286530890659561,,
10,1383322800000,,,,0.0286530890659561,
10,1383329400000,,,0.0286530890659561,,
10,1383333000000,,,,0.0286530890659561,
1000,1383324600000,0.0036215255509797,0.0072430511019595,,,
1000,1383325800000,,0.0800995970142345,,,
1000,1383331200000,0.0036215255509797,0.0036215255509797,,,
1000,1383331800000,0.0036215255509797,0.0800995970142345,,,
10000,1383322200000,,,0.0859947728846425,0.0859947728846425,
10000,1383322800000,,,,0.0859947728846425,
10000,1383324000000,,,,0.0859947728846425,
1005,1383296400000,,,0.006123962287825,,
1005,1383297600000,,,0.006123962287825,,
1005,1383319200000,0.0101505416898595,,,,
1005,1383333000000,,,,0.0003499094530288,
1006,1383333000000,,,,0.000969810208486,
1007,1383292800000,,,,0.003236496088091,
1007,1383321600000,,,,0.003236496088091,
1008,1383292800000,,,,0.0002425655445186,
1008,1383321600000,,,,0.0002425655445186,
101,1383292200000,,,,0.0277058399180573,
101,1383301200000,,,,0.0277058399180573,
101,1383305400000,,,,0.0277058399180573,
101,1383306000000,,,0.0277058399180573,,
101,1383322800000,,,,0.0277058399180573,
101,1383328200000,,,,0.0009631559345979,
101,1383328800000,,,,0.0009631559345979,
101,1383329400000,,,0.0277058399180573,,
101,1383333000000,,,,0.0277058399180573,
1018,1383333000000,,,,0.0074147021608114,
1019,1383333000000,,,,0.0145763036584291,
102,1383292200000,,,,0.0241193809118467,
102,1383301200000,,,,0.0241193809118467,
102,1383305400000,,,,0.0241193809118467,
102,1383306000000,,,0.0316531762443634,,
