GridID,TimeInterval,smsin,smsout,callin,callout,internet
1,1383287400000,0.0261374242642866,,,,
10,1383287400000,0.0286530890659561,,,,
100,1383292800000,,,0.0407742548283371,,
100,1383315000000,,,,,0.0407742548283371
1002,1383328800000,,,,,0.0026897183261688
1005,1383293400000,0.0101505416898595,,,,
1005,1383328800000,,,,,0.0105975774958205
1006,1383328800000,,,,,0.0010578704662032
1008,1383271200000,,,,,0.055115660599345
1008,1383289200000,0.055115660599345,,,,
101,1383287400000,0.0277058399180573,,,,
102,1383287400000,0.0241193809118467,,,,
