GridID,TimeInterval,smsin,smsout,callin,callout,internet
1,1383293400000,,0.0017873101054994,,,
100,1383286200000,,,,,0.0407742548283371
1000,1383293400000,,0.0800995970142345,,,
1000,1383305400000,,0.0800995970142345,,,
1000,1383321000000,,,,,0.0703118355801948
1000,1383321600000,,,,,0.0800995970142345
10000,1383301800000,,,0.0859947728846425,,
1001,1383293400000,,0.0203572254965652,,,
1002,1383293400000,,0.0203572254965652,,,
1002,1383304800000,,,0.0013448591630844,,
1002,1383309000000,,,0.0013448591630844,,
1002,1383310200000,,,,0.0013448591630844,
1003,1383293400000,,0.0194356670767563,,,
1004,1383293400000,,0.0203572254965652,,,
1005,1383293400000,,0.0161691339294144,,,
1005,1383304800000,,,0.0052987887479102,,
1005,1383309000000,,,0.0052987887479102,,
1005,1383310200000,,,,0.0052987887479102,
1006,1383293400000,,0.0095842223443156,,,
1006,1383304800000,,,0.0005289352331016,,
1006,1383309000000,,,0.0005289352331016,,
1006,1383310200000,,,,0.0005289352331016,
1007,1383285000000,,,,,0.003236496088091
1007,1383293400000,,0.0027187356454788,,,
1007,1383333600000,,,0.003236496088091,,
1008,1383285000000,,,,,0.0002425655445186
1008,1383294600000,0.3306939635960703,,,,
1008,1383309600000,,0.055115660599345,,,
1008,1383310800000,0.055115660599345,,,,
1008,1383333600000,,,0.0002425655445186,,
1016,1383326400000,,,,,0.0017157797127517
102,1383303000000,,,0.0075337953325166,,
102,1383303600000,,,0.0075337953325166,,
102,1383307200000,,,,0.0075337953325166,
