GridID,TimeInterval,smsin,smsout,callin,callout,internet
1007,1383262200000,,,0.003236496088091,,
1007,1383274800000,,,,,0.003236496088091
1007,1383292800000,,,0.003236496088091,,
1007,1383298200000,,,0.003236496088091,,
1007,1383304200000,,,0.003236496088091,,
1007,1383307200000,,,0.003236496088091,,
1008,1383262200000,,,0.0002425655445186,,
1008,1383274800000,,,,,0.0002425655445186
1008,1383292800000,,,0.0002425655445186,,
1008,1383298200000,,,0.0002425655445186,,
1008,1383304200000,,,0.0002425655445186,,
1008,1383307200000,,,0.0002425655445186,,
