GridID,TimeInterval,smsin,smsout,callin,callout,internet
1,1383302400000,0.0273004648771861,,,,
1,1383316800000,,,,,0.0017873101054994
10,1383302400000,0.0101739906223334,,,,
100,1383304800000,,,,,0.0407742548283371
100,1383311400000,,,,,0.0407742548283371
100,1383320400000,,,,,0.0407742548283371
100,1383322800000,,,,,0.0407742548283371
100,1383334800000,,,,,0.0407742548283371
1000,1383299400000,,,,0.0703118355801948,
1000,1383316800000,,,,,0.0800995970142345
1000,1383318600000,,,,,0.0800995970142345
10000,1383292200000,,,0.0047743183024729,,
1001,1383261000000,0.0168645885097909,,,,
1001,1383316800000,,,,,0.0203572254965652
1001,1383328200000,,,0.007971259099211,,
1002,1383261000000,0.0162920020568816,,,,
1002,1383261600000,0.0040345774892532,0.0013448591630844,,,
1002,1383316800000,,,,,0.0203572254965652
1002,1383328200000,,,0.007131752866604,,
1003,1383261000000,0.0161011395052885,,,,
1003,1383280800000,,,,,0.001022986861976
1003,1383316800000,,,,,0.0194356670767563
1003,1383326400000,,,,,0.001022986861976
1003,1383328200000,,,0.007610405359991,,
1003,1383330000000,,,,,0.001022986861976
1004,1383261000000,0.0168645885097909,,,,
1004,1383316800000,,,,,0.0203572254965652
1004,1383328200000,,,0.0044803802495143,,
1005,1383261000000,0.0094552988228921,,,,
1005,1383261600000,0.0158963662437308,0.0052987887479102,,,
1005,1383265800000,,,,,0.0003499094530288
1005,1383286200000,,,,,0.0003499094530288
1005,1383295800000,,,,,0.0003499094530288
1005,1383304200000,,,,,0.0004490347454339
1005,1383316800000,,,,,0.0161691339294144
1005,1383328200000,,,0.0020395152372192,,
1006,1383261000000,0.0100366393458076,,,,
1006,1383261600000,0.0015868056993048,0.0005289352331016,,,
1006,1383265800000,,,,,0.000969810208486
1006,1383286200000,,,,,0.000969810208486
1006,1383295800000,,,,,0.000969810208486
1006,1383304200000,,,,,0.0075184456894734
1006,1383316800000,,,,,0.0095842223443156
1006,1383328200000,,,0.0007482502198503,,
1007,1383261000000,0.0090626551320643,,,,
1007,1383291600000,0.006472992176182,0.0097094882642731,,,
1007,1383304200000,,,,,0.0098267024705233
1007,1383309600000,0.003236496088091,,,,
1007,1383316800000,,,,,0.0027187356454788
1007,1383324000000,,,,,0.003236496088091
1007,1383324600000,,,,0.003236496088091,
1007,1383325200000,,,,,0.003236496088091
1007,1383328200000,,,0.0003608537392199,,
1007,1383340200000,,,,,0.003236496088091
1008,1383261000000,0.0056468078703638,,,,
1008,1383277200000,,,,,0.055115660599345
1008,1383278400000,,,,,0.055115660599345
1008,1383279000000,,,,,0.055115660599345
1008,1383291600000,0.0004851310890372,0.0007276966335559,,,
1008,1383292200000,,,,,0.055115660599345
1008,1383300000000,,,,0.055115660599345,
1008,1383301200000,,,,,0.1102313211986901
1008,1383304200000,,,,,0.0143735528668636
1008,1383309600000,0.0002425655445186,,,,
1008,1383317400000,,,,0.055115660599345,
1008,1383324000000,,,,,0.0002425655445186
1008,1383324600000,,,,0.0002425655445186,
1008,1383325200000,,,,,0.0002425655445186
1008,1383335400000,,,,,0.055115660599345
1008,1383340200000,,,,,0.0002425655445186
1009,1383261000000,0.0042245905826844,,,,
1009,1383304200000,,,,,0.0187056015411806
101,1383302400000,0.0272441198540478,,,,
101,1383331800000,,,,0.0009631559345979,
1010,1383261000000,0.0019582475079106,,,,
1010,1383304200000,,,,,0.0187056015411806
1011,1383261000000,0.0026835243627219,,,,
1011,1383304200000,,,,,0.0187056015411806
1012,1383261000000,0.0034088012174741,,,,
1012,1383304200000,,,,,0.0187056015411806
1013,1383261000000,0.0094117125322583,,,,
1013,1383304200000,,,,,0.0187056015411806
1014,1383261000000,0.0161049751704716,,,,
1014,1383304200000,,,,,0.0187056015411806
1015,1383261000000,0.0168645885097909,,,,
1015,1383280800000,,,,,0.0005424678950037
1015,1383304200000,,,,,0.0182565667957476
1015,1383326400000,,,,,0.0005424678950037
1015,1383330000000,,,,,0.0005424678950037
1016,1383261000000,0.015337690500756,,,,
1016,1383280800000,,,,,0.0015035058290982
1016,1383304200000,,,,,0.0166142648686172
1016,1383305400000,,,,,0.0017157797127517
1016,1383326400000,,,,,0.0015035058290982
1016,1383330000000,,,,,0.0015035058290982
1017,1383261000000,0.0168645885097909,,,,
1017,1383304200000,,,,,0.0187056015411806
1018,1383261000000,0.0116137559734868,,,,
1018,1383265800000,,,,,0.0074147021608114
1018,1383286200000,,,,,0.0074147021608114
1018,1383295800000,,,,,0.0074147021608114
1018,1383304200000,,,,,0.0091904001968079
1019,1383265800000,,,,,0.0145763036584291
1019,1383286200000,,,,,0.0145763036584291
1019,1383295800000,,,,,0.0145763036584291
102,1383302400000,0.0213010264504589,,,,
