GridID,TimeInterval,smsin,smsout,callin,callout,internet
1,1383296400000,0.0261374242642866,0.0273004648771861,,,
1,1383336600000,0.0273004648771861,,,,
1,1383337200000,0.0273004648771861,,,,
1,1383343200000,,0.0273004648771861,,,
10,1383296400000,0.0286530890659561,0.0101739906223334,,,
10,1383297600000,0.0141257292523686,,,,
10,1383298200000,,0.0141257292523686,,,
10,1383336600000,0.0101739906223334,,,,
10,1383337200000,0.0101739906223334,,,,
10,1383343200000,,0.0101739906223334,,,
100,1383330600000,,,0.0407742548283371,,
10000,1383292800000,,,0.0871981257518351,,
10000,1383301200000,,,0.0859947728846425,,
1003,1383322800000,,,0.001022986861976,,
1006,1383297600000,0.0020386714169939,,,,
1006,1383298200000,,0.0020386714169939,,,
101,1383296400000,0.0277058399180573,0.0272441198540478,,,
101,1383336600000,0.0272441198540478,,,,
101,1383337200000,0.0272441198540478,,,,
101,1383343200000,,0.0272441198540478,,,
1015,1383322800000,,,0.0005424678950037,,
1016,1383294600000,,,0.0017157797127517,,
1016,1383306600000,0.0017157797127517,,0.0017157797127517,,
1016,1383322800000,,,0.0015035058290982,,
102,1383296400000,0.0241193809118467,0.0213010264504589,,,
102,1383301800000,,,,0.0071725859669622,
