GridID,TimeInterval,smsin,smsout,callin,callout,internet
1002,1383343200000,,0.0034178705212477,,,
1004,1383343200000,,0.0316821930819459,,,
1005,1383343200000,,0.0125702862621742,,,
1006,1383343200000,,0.0428550811769274,,,
1007,1383343200000,,0.0325493694649187,,,
1008,1383343200000,,0.0323552987682018,,,
1009,1383343200000,,0.0072714440286364,,,
1010,1383343200000,,0.015369510820129,,,
1011,1383343200000,,0.0282860212182302,,,
1012,1383343200000,,0.0572140016611407,,,
1013,1383343200000,,0.0751236555457408,,,
1014,1383343200000,,0.075500759801795,,,
1015,1383343200000,,0.075500759801795,,,
1016,1383343200000,,0.012589756932325,,,
1017,1383343200000,,0.0030757721069929,,,
