GridID,TimeInterval,smsin,smsout,callin,callout,internet
1000,1383337800000,,,,,0.0800995970142345
1000,1383341400000,,,,,0.0800995970142345
10000,1383283200000,,,,,0.0859947728846425
10000,1383340800000,,,,,0.0859947728846425
1002,1383294600000,,,,,0.0005696450868746
1002,1383296400000,,,,,0.0005696450868746
1004,1383294600000,,,,,0.0052803655136576
1004,1383296400000,,,,,0.0052803655136576
1005,1383294600000,,,,,0.0020950477103623
1005,1383296400000,,,,,0.0020950477103623
1006,1383294600000,,,,,0.0071425135294879
1006,1383296400000,,,,,0.0071425135294879
1007,1383268800000,,,,,0.003236496088091
1007,1383294600000,,,,,0.0054248949108197
1007,1383296400000,,,,,0.0054248949108197
1008,1383268800000,,,,,0.0002425655445186
1008,1383294600000,,,,,0.0053925497947002
1008,1383296400000,,,,,0.0053925497947002
1009,1383294600000,,,,,0.001211907338106
1009,1383296400000,,,,,0.001211907338106
1010,1383294600000,,,,,0.0025615851366881
1010,1383296400000,,,,,0.0025615851366881
1011,1383294600000,,,,,0.004714336869705
1011,1383296400000,,,,,0.004714336869705
1012,1383294600000,,,,,0.0095356669435234
1012,1383296400000,,,,,0.0095356669435234
1013,1383294600000,,,,,0.0125206092576234
1013,1383296400000,,,,,0.0125206092576234
1014,1383294600000,,,,,0.0125834599669658
1014,1383296400000,,,,,0.0125834599669658
1015,1383294600000,,,,,0.0125834599669658
1015,1383296400000,,,,,0.0125834599669658
1016,1383294600000,,,,,0.0020982928220541
1016,1383296400000,,,,,0.0020982928220541
1017,1383294600000,,,,,0.0005126286844988
1017,1383296400000,,,,,0.0005126286844988
