GridID,TimeInterval,smsin,smsout,callin,callout,internet
1,1383270000000,,,,,0.0273004648771861
1,1383296400000,,,,0.0273004648771861,
1,1383298800000,,,,,0.0273004648771861
1,1383301800000,,,,,0.0273004648771861
10,1383270000000,,,,,0.0101739906223334
10,1383296400000,,,,0.0101739906223334,
10,1383298800000,,,,,0.0101739906223334
10,1383301800000,,,,,0.0101739906223334
100,1383260400000,,,,,0.0407742548283371
100,1383285600000,,,,,0.0407742548283371
100,1383286200000,,,,,0.0407742548283371
100,1383286800000,,,,,0.0407742548283371
100,1383287400000,,,,,0.0407742548283371
100,1383289200000,0.0798593575577967,,,,
100,1383291600000,,,,,0.0407742548283371
100,1383295800000,,,,,0.0407742548283371
100,1383297600000,,,,,0.1206336123861339
100,1383298200000,,,,,0.0407742548283371
100,1383313800000,,,,,0.0407742548283371
100,1383314400000,0.0798593575577967,0.0798593575577967,,,0.0815485096566743
100,1383317400000,,,,,0.0407742548283371
100,1383324000000,,,,,0.0407742548283371
100,1383325800000,,,,,0.0407742548283371
100,1383326400000,,,,,0.0815485096566743
100,1383328800000,,,,,0.0407742548283371
100,1383336600000,,,,,0.0407742548283371
100,1383337200000,,,,,0.0815485096566743
100,1383338400000,,,,,0.0407742548283371
1000,1383272400000,,,,,0.0036215255509797
1000,1383288000000,,,,,0.0837211225652142
1000,1383295200000,,,,,0.0036215255509797
1000,1383301200000,,,,,0.0800995970142345
1000,1383302400000,,0.0800995970142345,,,
1000,1383304800000,,,,,0.0036215255509797
1000,1383305400000,0.0036215255509797,,,,0.0036215255509797
1000,1383306000000,0.087342648116194,,,,0.087342648116194
1000,1383313200000,,,,,0.0072430511019595
1000,1383318600000,,,,,0.0800995970142345
1000,1383326400000,,,,,0.0036215255509797
10000,1383297000000,,,,,0.0859947728846425
10000,1383298200000,,,,,0.0859947728846425
10000,1383298800000,,,,,0.0859947728846425
10000,1383299400000,0.2579843186539277,,,,0.0859947728846425
10000,1383300000000,,,,,0.054231319387068
10000,1383304200000,,,,,0.054231319387068
10000,1383309600000,,,,,0.0859947728846425
10000,1383319800000,,,,,0.0859947728846425
10000,1383322800000,,,,,0.054231319387068
10000,1383340200000,,,,0.0047743183024729,
10000,1383346200000,,,,0.0047743183024729,
1001,1383313800000,,,,,0.007971259099211
1001,1383324600000,,,,,0.007971259099211
1002,1383273600000,,,,,0.0013448591630844
1002,1383301200000,,,,,0.0040345774892532
1002,1383303000000,,,,0.0013448591630844,0.0026897183261688
1002,1383306600000,,,,,0.0013448591630844
1002,1383309000000,,,,,0.0013448591630844
1002,1383313800000,,,,,0.007131752866604
1002,1383324000000,,,0.0013448591630844,,
1002,1383324600000,0.0013448591630844,0.0013448591630844,,,0.007131752866604
1002,1383325800000,,,,,0.0013448591630844
1003,1383297600000,,0.001022986861976,,,
1003,1383313800000,,,,,0.007610405359991
1003,1383320400000,,,,,0.001022986861976
1003,1383324000000,,,,,0.001022986861976
1003,1383324600000,,,,,0.007610405359991
1003,1383326400000,,,,,0.001022986861976
1004,1383313800000,,,,,0.0044803802495143
1004,1383324600000,,,,,0.0044803802495143
1005,1383270000000,,,,,0.0101505416898595
1005,1383273600000,,,,,0.0052987887479102
1005,1383279600000,,,,,0.0101505416898595
1005,1383280800000,,,,,0.0101505416898595
1005,1383288600000,,,,,0.020301083379719
1005,1383289800000,,,,,0.0101505416898595
1005,1383290400000,0.0010497283590866,,,,
1005,1383291600000,,,,,0.0304516250695786
1005,1383296400000,,,,,0.0101505416898595
1005,1383297600000,,,,,0.0101505416898595
1005,1383300600000,,,,,0.0101505416898595
1005,1383301200000,,,,,0.0158963662437308
1005,1383302400000,,,,,0.0206509928327479
1005,1383303000000,,,,0.0052987887479102,0.0105975774958205
1005,1383303600000,,,,,0.0101505416898595
1005,1383306600000,,,,,0.0052987887479102
1005,1383307200000,,,,,0.0101505416898595
1005,1383308400000,,,,,0.0101505416898595
1005,1383309000000,,,,,0.0052987887479102
1005,1383310800000,,,,,0.0101505416898595
1005,1383312600000,,,,,0.0101505416898595
1005,1383313800000,,,,,0.0020395152372192
1005,1383315000000,,,,,0.0101505416898595
1005,1383316800000,,,,,0.0003499094530288
1005,1383317400000,,,,,0.0101505416898595
1005,1383318000000,,,,,0.0105004511428884
1005,1383320400000,,,,,0.0101505416898595
1005,1383321000000,,,,,0.0101505416898595
1005,1383321600000,,,,,0.020301083379719
1005,1383323400000,,,,,0.0101505416898595
1005,1383324000000,,,0.0052987887479102,,0.020301083379719
1005,1383324600000,0.0052987887479102,0.0052987887479102,,,0.0020395152372192
1005,1383325800000,,,,,0.0052987887479102
1005,1383327600000,,,,,0.0101505416898595
1005,1383329400000,,,,,0.0101505416898595
1005,1383330600000,,,,,0.0101505416898595
1005,1383331200000,,,,,0.0101505416898595
1005,1383331800000,,,,,0.0101505416898595
1005,1383332400000,,,,,0.0101505416898595
1005,1383334200000,,,,,0.0101505416898595
1005,1383338400000,,,,,0.0101505416898595
1005,1383339600000,,,,,0.0101505416898595
1005,1383341400000,,,,,0.0101505416898595
1005,1383342600000,,,,,0.0101505416898595
1005,1383343200000,,,,,0.0101505416898595
1005,1383345000000,,,,,0.0101505416898595
1005,1383345600000,,,,,0.0101505416898595
1006,1383273600000,,,,,0.0005289352331016
1006,1383290400000,0.0029094306254582,,,,
1006,1383301200000,,,,,0.0015868056993048
1006,1383302400000,,,,,0.000969810208486
1006,1383303000000,,,,0.0005289352331016,0.0010578704662032
1006,1383306600000,,,,,0.0005289352331016
1006,1383309000000,,,,,0.0005289352331016
1006,1383313800000,,,,,0.0007482502198503
1006,1383316800000,,,,,0.000969810208486
1006,1383318000000,,,,,0.000969810208486
1006,1383324000000,,,0.0005289352331016,,
1006,1383324600000,0.0005289352331016,0.0005289352331016,,,0.0007482502198503
1006,1383325800000,,,,,0.0005289352331016
1007,1383284400000,,,,,0.003236496088091
1007,1383292800000,,,0.003236496088091,,
1007,1383294000000,,,,,0.003236496088091
1007,1383295200000,,,,,0.003236496088091
1007,1383297000000,,,,,0.003236496088091
1007,1383297600000,,,,,0.003236496088091
1007,1383300000000,,,,,0.003236496088091
1007,1383300600000,,,,,0.003236496088091
1007,1383301800000,,,,,0.003236496088091
1007,1383302400000,,,,,0.006472992176182
1007,1383304800000,,,,,0.003236496088091
1007,1383308400000,,,,,0.003236496088091
1007,1383313800000,,,0.003236496088091,,0.0003608537392199
1007,1383315000000,,,0.003236496088091,,
1007,1383316200000,,,,,0.003236496088091
1007,1383316800000,,,,,0.003236496088091
1007,1383324600000,,,,,0.0003608537392199
1007,1383325800000,,,,,0.003236496088091
1007,1383328200000,,0.003236496088091,,,
1007,1383328800000,0.003236496088091,,,,
1007,1383344400000,,,,,0.003236496088091
1008,1383284400000,0.1653469817980351,,,,0.0002425655445186
1008,1383292800000,,,0.0002425655445186,,
1008,1383293400000,,,,,0.055115660599345
1008,1383294000000,,,,,0.0002425655445186
1008,1383295200000,,,,,0.0002425655445186
1008,1383297000000,,,,,0.0002425655445186
1008,1383297600000,,,,,0.0002425655445186
1008,1383299400000,,,,,0.055115660599345
1008,1383300000000,,,,,0.0002425655445186
1008,1383300600000,,,,,0.0002425655445186
1008,1383301800000,,,,,0.0002425655445186
1008,1383302400000,,,,,0.0004851310890372
1008,1383304200000,,,,,0.055115660599345
1008,1383304800000,,,,,0.0002425655445186
1008,1383308400000,,,,,0.0002425655445186
1008,1383309600000,0.055115660599345,,,,
1008,1383313800000,,,0.0002425655445186,,
1008,1383315000000,,,0.0002425655445186,,0.055115660599345
1008,1383316200000,,,,,0.0002425655445186
1008,1383316800000,,,,,0.0002425655445186
1008,1383325200000,,,,,0.055115660599345
1008,1383325800000,,,,,0.0002425655445186
1008,1383328200000,,0.0002425655445186,,,
1008,1383328800000,0.0002425655445186,,,,
1008,1383331200000,,,,,0.055115660599345
1008,1383337200000,,,,,0.055115660599345
1008,1383344400000,,,,,0.0002425655445186
101,1383270000000,,,,,0.0272441198540478
101,1383296400000,,,,0.0272441198540478,
101,1383298800000,,,,,0.0272441198540478
101,1383301800000,,,,,0.0272441198540478
1015,1383297600000,,0.0005424678950037,,,
1015,1383320400000,,,,,0.0005424678950037
1015,1383324000000,,,,,0.0005424678950037
1015,1383326400000,,,,,0.0005424678950037
1016,1383290400000,,,,,0.0017157797127517
1016,1383295200000,,,,,0.0017157797127517
1016,1383295800000,,,,,0.0017157797127517
1016,1383297600000,,0.0015035058290982,,,
1016,1383298800000,,,,,0.0034315594255034
1016,1383320400000,,,,,0.0015035058290982
1016,1383321000000,,,,,0.0017157797127517
1016,1383324000000,,,,,0.0015035058290982
1016,1383326400000,,,,,0.0015035058290982
1016,1383335400000,,,,,0.0017157797127517
1016,1383345000000,,,,,0.0017157797127517
1018,1383290400000,0.0222441064824343,,,,
1018,1383300000000,0.0128767436751658,0.0128767436751658,,,
1018,1383302400000,,,,,0.0074147021608114
1018,1383316800000,,,,,0.0074147021608114
1018,1383318000000,,,,,0.0074147021608114
1018,1383334200000,0.0128767436751658,,,,
1019,1383290400000,0.0437289109752873,,,,
1019,1383300000000,0.0413574384492897,0.0413574384492897,,,
1019,1383302400000,,,,,0.0145763036584291
1019,1383316800000,,,,,0.0145763036584291
1019,1383318000000,,,,,0.0145763036584291
1019,1383334200000,0.0413574384492897,,,,
102,1383270000000,,,,,0.0213010264504589
102,1383296400000,,,,0.0213010264504589,
102,1383298800000,,,,,0.0213010264504589
102,1383300000000,,,,,0.0075337953325166
102,1383301800000,,,,,0.0213010264504589
