GridID,TimeInterval,smsin,smsout,callin,callout,internet
1000,1383306600000,,,,0.0800995970142345,
1000,1383307800000,,,,0.0800995970142345,
1000,1383308400000,,,,0.0800995970142345,
1000,1383321600000,,,,0.0837211225652142,
10000,1383297000000,,,0.0859947728846425,,
10000,1383304200000,,,,0.054231319387068,
10000,1383313200000,,,,0.1719895457692851,
10000,1383325200000,,,0.0859947728846425,,
10000,1383328800000,,,0.0859947728846425,,
10000,1383330600000,,,,0.0859947728846425,
10000,1383331200000,,,,0.2579843186539277,
10000,1383336600000,,,0.0859947728846425,,
10000,1383337800000,,,,0.1402260922717105,
10000,1383339600000,,,,0.054231319387068,
10000,1383340200000,0.0859947728846425,,,,
10000,1383343200000,,,,0.0859947728846425,
10000,1383343800000,,,0.0859947728846425,0.0859947728846425,
1007,1383345600000,,,,0.003236496088091,
1008,1383306000000,,,,0.055115660599345,
1008,1383310200000,,,,0.055115660599345,
1008,1383319200000,,,,0.055115660599345,
1008,1383342600000,,,,0.055115660599345,
1008,1383345600000,,,,0.0002425655445186,
102,1383306600000,,,,0.0075337953325166,
