GridID,TimeInterval,smsin,smsout,callin,callout,internet
1002,1383292800000,0.0040345774892532,,,,
1002,1383333600000,0.0013448591630844,,,,
1005,1383292800000,0.0158963662437308,,,,
1005,1383333600000,0.0052987887479102,,,,
1006,1383292800000,0.0015868056993048,,,,
1006,1383333600000,0.0005289352331016,,,,
1007,1383326400000,,,,0.003236496088091,
1007,1383327600000,,,,0.003236496088091,
1007,1383328200000,,,0.003236496088091,,
1007,1383331200000,,,,0.003236496088091,
1008,1383326400000,,,,0.0002425655445186,
1008,1383327600000,,,,0.0002425655445186,
1008,1383328200000,,,0.0002425655445186,,
1008,1383331200000,,,,0.0002425655445186,
1016,1383328800000,,,0.0017157797127517,,
