GridID,TimeInterval,smsin,smsout,callin,callout,internet
1,1383294000000,,,,0.0261374242642866,
1,1383309000000,,0.0273004648771861,,,
1,1383310800000,,,,0.0261374242642866,
10,1383294000000,,,,0.0286530890659561,
10,1383309000000,,0.0101739906223334,,,
10,1383310800000,,,,0.0286530890659561,
100,1383261000000,,0.0407742548283371,,,
100,1383310200000,,0.0407742548283371,,,
100,1383312000000,,0.0407742548283371,,,
100,1383322800000,0.0407742548283371,,,,
100,1383324000000,,,,,0.1206336123861339
100,1383324600000,,,,,0.0798593575577967
1000,1383294600000,0.0703118355801948,,,,
1000,1383295800000,0.2109355067405844,0.1406236711603896,,,
1000,1383296400000,0.0703118355801948,0.0703118355801948,,,
1000,1383298200000,0.0325505542767204,,,0.0703118355801948,
1000,1383320400000,,,,,0.0036215255509797
1000,1383321600000,0.0800995970142345,0.0800995970142345,,,0.0036215255509797
1000,1383328200000,,,,,0.0036215255509797
1000,1383328800000,,,,,0.0072430511019595
1000,1383331200000,,,,,0.160199194028469
1000,1383331800000,,,,,0.0800995970142345
1000,1383333600000,,,,,0.0800995970142345
1000,1383334200000,,,,,0.0800995970142345
1000,1383338400000,0.0036215255509797,0.0036215255509797,,,
10000,1383288000000,,,,,0.2082453134955084
10000,1383303000000,0.0859947728846425,,,,
1001,1383312000000,0.0168645885097909,,,,
1001,1383312600000,0.0337291770195819,0.0337291770195819,,,
1002,1383286200000,,,,,0.0013448591630844
1002,1383293400000,0.0013448591630844,0.0013448591630844,,,
1002,1383295200000,,0.0011392901737492,,,
1002,1383299400000,,,,,0.0013448591630844
1002,1383300000000,,,0.0013448591630844,,
1002,1383312000000,0.0162920020568816,,,,0.0013448591630844
1002,1383312600000,0.0325840041137633,0.0325840041137633,,,
1002,1383336600000,,,0.0005696450868746,,
1003,1383312000000,0.0161011395052885,,,,
1003,1383312600000,0.0322022790105771,0.0322022790105771,,,
1004,1383295200000,,0.0105607310273153,,,
1004,1383312000000,0.0168645885097909,,,,
1004,1383312600000,0.0337291770195819,0.0337291770195819,,,
1004,1383336600000,,,0.0052803655136576,,
1005,1383286200000,,,,,0.0052987887479102
1005,1383293400000,0.0052987887479102,0.0052987887479102,,,
1005,1383295200000,,0.0041900954207247,,,
1005,1383299400000,,,,,0.0052987887479102
1005,1383300000000,,,0.0052987887479102,,
1005,1383312000000,0.0094552988228921,,,,0.0052987887479102
1005,1383312600000,0.0189105976457842,0.0189105976457842,,,
1005,1383320400000,0.0101505416898595,0.0101505416898595,,,
1005,1383321000000,,0.0101505416898595,,,
1005,1383327000000,,,,0.0003499094530288,
1005,1383336600000,,,0.0020950477103623,,
1006,1383286200000,,,,,0.0005289352331016
1006,1383293400000,0.0005289352331016,0.0005289352331016,,,
1006,1383295200000,,0.0142850270589758,,,
1006,1383299400000,,,,,0.0005289352331016
1006,1383300000000,,,0.0005289352331016,,
1006,1383312000000,0.0100366393458076,,,,0.0005289352331016
1006,1383312600000,0.0200732786916153,0.0200732786916153,,,
1006,1383327000000,,,,0.000969810208486,
1006,1383336600000,,,0.0071425135294879,,
1007,1383295200000,,0.0108497898216395,,,
1007,1383297600000,0.003236496088091,0.003236496088091,,,
1007,1383301800000,,,0.003236496088091,,
1007,1383306000000,,,0.003236496088091,,
1007,1383312000000,0.0090626551320643,,,,
1007,1383312600000,0.0181253102641286,0.0181253102641286,,,
1007,1383336600000,,,0.0054248949108197,,
1007,1383339600000,,,,,0.0097094882642731
1008,1383295200000,,0.0107850995894005,,,
1008,1383297600000,0.0002425655445186,0.0002425655445186,,,
1008,1383299400000,,0.055115660599345,,,
1008,1383301800000,,,0.0002425655445186,,
1008,1383306000000,,,0.0002425655445186,,
1008,1383312000000,0.0056468078703638,,,,
1008,1383312600000,0.0112936157407277,0.0112936157407277,,,
1008,1383334800000,,,,,0.055115660599345
1008,1383336600000,,,0.0053925497947002,,
1008,1383339600000,,,,,0.0007276966335559
1009,1383295200000,,0.0024238146762121,,,
1009,1383312000000,0.0042245905826844,,,,
1009,1383312600000,0.0084491811653689,0.0084491811653689,,,
1009,1383336600000,,,0.001211907338106,,
101,1383294000000,,,,0.0277058399180573,
101,1383309000000,,0.0272441198540478,,,
101,1383310800000,,,,0.0277058399180573,
1010,1383295200000,,0.0051231702733763,,,
1010,1383312000000,0.0019582475079106,,,,
1010,1383312600000,0.0039164950158213,0.0039164950158213,,,
1010,1383336600000,,,0.0025615851366881,,
1011,1383295200000,,0.00942867373941,,,
1011,1383312000000,0.0026835243627219,,,,
1011,1383312600000,0.0053670487254438,0.0053670487254438,,,
1011,1383336600000,,,0.004714336869705,,
1012,1383295200000,,0.0190713338870469,,,
1012,1383312000000,0.0034088012174741,,,,
1012,1383312600000,0.0068176024349482,0.0068176024349482,,,
1012,1383336600000,,,0.0095356669435234,,
1013,1383295200000,,0.0250412185152469,,,
1013,1383312000000,0.0094117125322583,,,,
1013,1383312600000,0.0188234250645167,0.0188234250645167,,,
1013,1383336600000,,,0.0125206092576234,,
1014,1383295200000,,0.0251669199339316,,,
1014,1383312000000,0.0161049751704716,,,,
1014,1383312600000,0.0322099503409432,0.0322099503409432,,,
1014,1383336600000,,,0.0125834599669658,,
1015,1383295200000,,0.0251669199339316,,,
1015,1383312000000,0.0168645885097909,,,,
1015,1383312600000,0.0337291770195819,0.0337291770195819,,,
1015,1383336600000,,,0.0125834599669658,,
1016,1383289800000,,0.0017157797127517,,,
1016,1383292200000,,,,,0.0017157797127517
1016,1383295200000,,0.0041965856441083,,,
1016,1383312000000,0.015337690500756,,,,
1016,1383312600000,0.030675381001512,0.030675381001512,,,
1016,1383336600000,,,0.0020982928220541,,
1017,1383295200000,,0.0010252573689976,,,
1017,1383312000000,0.0168645885097909,,,,
1017,1383312600000,0.0337291770195819,0.0337291770195819,,,
1017,1383336600000,,,0.0005126286844988,,
1018,1383312000000,0.0116137559734868,,,,
1018,1383312600000,0.0232275119469736,0.0232275119469736,,,
1018,1383327000000,,,,0.0074147021608114,
1019,1383327000000,,,,0.0145763036584291,
102,1383294000000,,,,0.0241193809118467,
102,1383309000000,,0.0213010264504589,,,
