GridID,TimeInterval,smsin,smsout,callin,callout,internet
100,1383308400000,,,0.0798593575577967,,
100,1383321000000,,,,0.0798593575577967,
1000,1383297600000,,,,0.0800995970142345,
1000,1383301200000,,,0.0800995970142345,,
1000,1383309600000,0.0800995970142345,,,,
1000,1383318000000,,,,0.0800995970142345,
1000,1383318600000,,,,0.0800995970142345,
1000,1383322200000,0.160199194028469,,,,
10000,1383283200000,0.0047743183024729,,,,
10000,1383291600000,0.0047743183024729,,,,
10000,1383304800000,,,0.0859947728846425,,
10000,1383305400000,,,,0.0859947728846425,
10000,1383320400000,0.0095486366049458,,,,
