GridID,TimeInterval,smsin,smsout,callin,callout,internet
1,1383309000000,,,0.0261374242642866,,
1,1383310800000,,,0.0261374242642866,,
1,1383320400000,,,0.0261374242642866,,
1,1383330000000,0.0261374242642866,0.0261374242642866,,,
1,1383332400000,,0.0261374242642866,,,
1,1383334800000,0.0261374242642866,0.0017873101054994,,,
1,1383339600000,0.0261374242642866,,,,
10,1383309000000,,,0.0286530890659561,,
10,1383310800000,,,0.0286530890659561,,
10,1383320400000,,,0.0286530890659561,,
10,1383330000000,0.0286530890659561,0.0286530890659561,,,
10,1383332400000,,0.0286530890659561,,,
10,1383334800000,0.0286530890659561,,,,
10,1383339600000,0.0286530890659561,,,,
100,1383285600000,,,0.0798593575577967,,
100,1383288600000,,,0.0407742548283371,,
100,1383289800000,0.0798593575577967,0.0798593575577967,,,
100,1383292800000,,,0.1597187151155935,,
100,1383297000000,,,0.0407742548283371,,
100,1383297600000,,,0.1206336123861339,0.0407742548283371,
100,1383298200000,,,0.0815485096566743,,
100,1383298800000,,,,,0.0407742548283371
100,1383306000000,,,0.0407742548283371,0.0407742548283371,
100,1383306600000,,,0.0798593575577967,,
100,1383307200000,,,,0.0407742548283371,
100,1383307800000,,,0.0407742548283371,,
100,1383308400000,,,0.0815485096566743,,
100,1383310200000,,,0.0798593575577967,,
100,1383310800000,,,0.0798593575577967,,
100,1383315000000,,,0.0798593575577967,,
100,1383315600000,0.0815485096566743,,,,
100,1383316200000,,0.0407742548283371,,,
100,1383319200000,,,,0.0407742548283371,
100,1383320400000,0.0798593575577967,0.1206336123861339,0.1597187151155935,,
100,1383321000000,,,,,0.0407742548283371
100,1383325200000,,0.0407742548283371,,,
100,1383325800000,0.0407742548283371,,,,
100,1383326400000,,0.0407742548283371,,,
100,1383330600000,,,0.0407742548283371,,
100,1383332400000,,,0.0798593575577967,,
100,1383333600000,,,0.0407742548283371,,
100,1383336000000,0.0407742548283371,,,,
100,1383337200000,0.0407742548283371,0.0407742548283371,,,
100,1383337800000,,,0.0407742548283371,,
1000,1383313200000,,,,,0.0036215255509797
1000,1383319200000,,,,,0.0036215255509797
10000,1383309000000,,,,0.0859947728846425,
10000,1383324600000,,,,0.054231319387068,
1001,1383334800000,,0.0203572254965652,,,
1002,1383300600000,,,,,0.0013448591630844
1002,1383334800000,,0.0203572254965652,,,
1003,1383334800000,,0.0194356670767563,,,
1004,1383334800000,,0.0203572254965652,,,
1005,1383300600000,,,,,0.0114227510357353
1005,1383334800000,,0.0161691339294144,,,
1006,1383300600000,,,,,0.0005289352331016
1006,1383334800000,,0.0095842223443156,,,
1007,1383334800000,,0.0027187356454788,,,
1008,1383301800000,,0.055115660599345,,,
1008,1383337200000,,,,,0.055115660599345
101,1383309000000,,,0.0277058399180573,,
101,1383310800000,,,0.0277058399180573,,
101,1383320400000,,,0.0277058399180573,,
101,1383330000000,0.0277058399180573,0.0277058399180573,,,
101,1383332400000,,0.0277058399180573,,,
101,1383334800000,0.0277058399180573,,,,
101,1383339600000,0.0277058399180573,,,,
102,1383309000000,,,0.0241193809118467,,
