GridID,TimeInterval,smsin,smsout,callin,callout,internet
1001,1383315000000,,,0.0168645885097909,,
1001,1383329400000,0.0318850363968441,,,,
1002,1383289200000,,,,,0.0005696450868746
1002,1383315000000,,,0.0162920020568816,,
1002,1383329400000,0.0285270114664162,,,,
1002,1383333000000,,,0.0005696450868746,,
1003,1383294000000,,,,,0.001022986861976
1003,1383294600000,,,,,0.0011370223139808
1003,1383315000000,,,0.0161011395052885,,
1003,1383329400000,0.0304416214399643,,,,
1004,1383289200000,,,,,0.0052803655136576
1004,1383315000000,,,0.0168645885097909,,
1004,1383329400000,0.0179215209980572,,,,
1004,1383333000000,,,0.0052803655136576,,
1005,1383284400000,,,,,0.0101505416898595
1005,1383286800000,0.0101505416898595,,,,0.0101505416898595
1005,1383289200000,0.0101505416898595,,,,0.0020950477103623
1005,1383292200000,0.0101505416898595,,,,
1005,1383295800000,0.0101505416898595,0.0004490347454339,,,
1005,1383301200000,0.0101505416898595,,,,
1005,1383301800000,0.0101505416898595,,,,
1005,1383302400000,0.0101505416898595,,,,
1005,1383303000000,0.0101505416898595,,,,
1005,1383304800000,0.0101505416898595,,,,
1005,1383307200000,0.0003499094530288,,,,
1005,1383309000000,0.0101505416898595,,,,
1005,1383312000000,0.0101505416898595,,,,
1005,1383312600000,0.0101505416898595,,,,
1005,1383314400000,0.0101505416898595,,,,
1005,1383315000000,0.0101505416898595,,0.0094552988228921,,
1005,1383327600000,,,,,0.0101505416898595
1005,1383329400000,0.0081580609488768,,,,
1005,1383333000000,,,0.0020950477103623,,0.0101505416898595
1005,1383341400000,,,,,0.0101505416898595
1006,1383289200000,,,,,0.0071425135294879
1006,1383295800000,,0.0075184456894734,,,
1006,1383307200000,0.000969810208486,,,,
1006,1383315000000,,,0.0100366393458076,,
1006,1383329400000,0.0029930008794012,,,,
1006,1383333000000,,,0.0071425135294879,,
1007,1383289200000,,,,,0.0054248949108197
1007,1383295800000,,0.0098267024705233,,,
1007,1383298800000,,,,,0.003236496088091
1007,1383315000000,,,0.0090626551320643,,
1007,1383329400000,0.0014434149568798,,,,
1007,1383333000000,,,0.0054248949108197,,
1008,1383289200000,,,,,0.0053925497947002
1008,1383295800000,,0.0143735528668636,,,
1008,1383298800000,,,,,0.0002425655445186
1008,1383315000000,,,0.0056468078703638,,
1008,1383333000000,,,0.0053925497947002,,
1009,1383289200000,,,,,0.001211907338106
1009,1383295800000,,0.0187056015411806,,,
1009,1383315000000,,,0.0042245905826844,,
1009,1383333000000,,,0.001211907338106,,
1010,1383289200000,,,,,0.0025615851366881
1010,1383295800000,,0.0187056015411806,,,
1010,1383315000000,,,0.0019582475079106,,
1010,1383333000000,,,0.0025615851366881,,
1011,1383289200000,,,,,0.004714336869705
1011,1383295800000,,0.0187056015411806,,,
1011,1383315000000,,,0.0026835243627219,,
1011,1383333000000,,,0.004714336869705,,
1012,1383289200000,,,,,0.0095356669435234
1012,1383295800000,,0.0187056015411806,,,
1012,1383315000000,,,0.0034088012174741,,
1012,1383333000000,,,0.0095356669435234,,
1013,1383289200000,,,,,0.0125206092576234
1013,1383295800000,,0.0187056015411806,,,
1013,1383315000000,,,0.0094117125322583,,
1013,1383333000000,,,0.0125206092576234,,
1014,1383289200000,,,,,0.0125834599669658
1014,1383295800000,,0.0187056015411806,,,
1014,1383315000000,,,0.0161049751704716,,
1014,1383333000000,,,0.0125834599669658,,
1015,1383289200000,,,,,0.0125834599669658
1015,1383294000000,,,,,0.0005424678950037
1015,1383295800000,,0.0182565667957476,,,
1015,1383315000000,,,0.0168645885097909,,
1015,1383333000000,,,0.0125834599669658,,
1016,1383289200000,,,,,0.0020982928220541
1016,1383294000000,,,,,0.0015035058290982
1016,1383294600000,,,,,0.0022740446280066
1016,1383295800000,,0.0166142648686172,,,
1016,1383307200000,,,0.0017157797127517,,
1016,1383315000000,,,0.015337690500756,,
1016,1383333000000,,,0.0020982928220541,,
1017,1383289200000,,,,,0.0005126286844988
1017,1383295800000,,0.0187056015411806,,,
1017,1383315000000,,,0.0168645885097909,,
1017,1383333000000,,,0.0005126286844988,,
1018,1383295800000,,0.0091904001968079,,,
1018,1383307200000,0.0074147021608114,,,,
1018,1383315000000,,,0.0116137559734868,,
1019,1383307200000,0.0145763036584291,,,,
