GridID,TimeInterval,smsin,smsout,callin,callout,internet
1,1383303000000,,,,0.0017873101054994,
10000,1383302400000,,,,0.0859947728846425,
10000,1383303000000,,,,0.1719895457692851,
10000,1383321600000,,,,0.0859947728846425,
10000,1383336000000,,,0.0859947728846425,,
10000,1383340800000,,,,0.0859947728846425,
1001,1383303000000,,,,0.0203572254965652,
1002,1383303000000,,,,0.0203572254965652,
1003,1383303000000,,,,0.0194356670767563,
1004,1383303000000,,,,0.0203572254965652,
1005,1383303000000,,,,0.0161691339294144,
1006,1383303000000,,,,0.0095842223443156,
1007,1383298200000,,,,0.003236496088091,
1007,1383303000000,,,,0.0027187356454788,
1008,1383298200000,,,,0.0002425655445186,
102,1383285000000,,,0.0027123356349349,,
102,1383285600000,,,0.0027123356349349,,
