GridID,TimeInterval,smsin,smsout,callin,callout,internet
1003,1383326400000,,,,,0.0011370223139808
1003,1383327600000,,,,,0.001022986861976
1003,1383328200000,,,,,0.0011370223139808
1003,1383328800000,,,,,0.0011370223139808
1003,1383331800000,,0.0011370223139808,,,
1003,1383332400000,0.0045480892559232,,,,
1003,1383333000000,,0.0011370223139808,,,
1003,1383342600000,,,,,0.0011370223139808
1005,1383321000000,,,,,0.020301083379719
1015,1383327600000,,,,,0.0005424678950037
1016,1383326400000,,,,,0.0022740446280066
1016,1383327600000,,,,,0.0015035058290982
1016,1383328200000,,,,,0.0022740446280066
1016,1383328800000,,,,,0.0022740446280066
1016,1383331800000,,0.0022740446280066,,,
1016,1383332400000,0.0090961785120265,,,,
1016,1383333000000,,0.0022740446280066,,,
1016,1383342600000,,,,,0.0022740446280066
